reviewerID,asin,overall
AS7621XF5BW0T,B004D79DTU,5
A2DO93WD0Z4ELN,B004D79DTU,5
A1JH22090C24L6,B004D79DTU,5
A19B69773VCKLD,B004DPZ2T2,5
A1C7BYK4HXD8OL,B004DPZ2T2,4
ACFEAKAAY6EX7,B004DPZ2T2,5
A3NCI84F8FVSUT,B004DPZ2T2,5
A3NCI84F8FVSUT,B004DPZ2T2,5
A3FTBS8ZM6EPRK,B004DPZ2T2,5
A23KTEA0HZTG0D,B004DPZ2T2,5
A2XAQRHCBM4NK4,B004DPZ2T2,3
A1VLVVLUVSJF89,B004DPZ2T2,3
A1R5NFWKY911SV,B004DPZ2T2,5
A13MSOD93RH5BW,B004DPZ2T2,5
A3DVL27ERASXRF,B004DPZ2T2,5
A1U4PIJ75PDZTE,B004DPZ2T2,5
A1D38VY5QW0KBB,B004DPZ2T2,5
AI2DP6ZXAO2B7,B004DPZ2T2,5
A2BLXXYEJTKBNI,B004DPZ2T2,4
A1CSJRACLWUCYN,B004DPZ2T2,5
A3AY1B3NZW3W57,B004DPZ2T2,5
A6UF0JQK5ITGF,B004DPZ2T2,5
A1Z9HOXMYWGTHH,B004DPZ2T2,4
A36WDRGQWQ9BR0,B004DPZ2T2,5
A2Y18GOJ1S41G4,B004DPZ2T2,5
A22QG885JF426G,B004DPZ2T2,3
A3GFQ0HZ9QQ439,B004DPZ2T2,5
A1AGEGR4OTRQYC,B004DPZ2T2,5
A3QTZ4GWCCJ0X0,B004DPZ2T2,5
APNIAK7MKD4HH,B004DPZ2T2,3
AJAUKGPROBOA,B004DPZ2T2,5
AJQQ4TZUNKZD9,B004DPZ2T2,5
A1585TVCKMAZOR,B004DPZ2T2,5
A3P7F33G2K5Y5X,B004DPZ2T2,5
A1BFUWT32P1DXR,B004DPZ2T2,5
AYZ18VS6D3LLL,B004DPZ2T2,5
A1FBEK2O9FH4G7,B004DPZ2T2,5
A1ZFS6568B7BDT,B004DPZ2T2,5
AW80F6GE4YUIS,B004DPZ2T2,4
A2M79BUIOECBAS,B004DPZ2T2,5
A3R0N0JM76L88T,B004DPZ2T2,5
A1FKUFQIE1BLTN,B004DPZ2T2,5
A4F05USD3H5TV,B004DPZ2T2,4
A3L9DYR3CACMIQ,B004DPZ2T2,5
A2PQBZ4YI62XA2,B004DPZ2T2,5
A10G5JNTZTK1CH,B004DPZ2T2,5
AIATOYEG0H7V1,B004DPZ2T2,5
A1UPP0ZIE2C5AB,B004DPZ2T2,5
A10R3QB0TN9VNX,B004DPZ2T2,5
A3TA291VT6RYXV,B004DPZ2T2,5
A2ZVQJJMY3DP10,B004DPZ2T2,5
A1RF31CYOKXIWM,B004DPZ2T2,5
A1CWZW66SYTBAG,B004DPZ2T2,4
A15E81AMEDTMU7,B004DPZ2T2,5
A2ZDHUH9UTFFH5,B004DPZ2T2,3
A3UIGQ57T6XCHF,B004DPZ2T2,5
A5YNFAM3J9X2V,B004DPZ2T2,5
A1601RU0RU6L9N,B004DPZ2T2,5
ARF9VDP1RFLAP,B004DPZ2T2,5
A2EJM34EU9RPXZ,B004DPZ2T2,5
A2LCPZ9PAB5KBI,B004DPZ2T2,5
A1THC3SY4YWAL8,B004DPZ2T2,5
A1THC3SY4YWAL8,B004DPZ2T2,5
ABT2MW65MEVSJ,B004DPZ2T2,4
A2PX12EK5VIFVS,B004DPZ2T2,4
A31OLLVAJJWC6R,B004DPZ2T2,5
A2XI0VX3DZPX9P,B004DPZ2T2,5
A1HDE07OLJYYXM,B004DPZ2T2,5
A3BM5X39NJNAUZ,B004DPZ2T2,3
A1O5833KLG4OG0,B004DPZ2T2,5
A33CQ7GE52SJAO,B004DPZ2T2,5
A38HU0PMN4HEIQ,B004DPZ2T2,5
AG7RAW8H85AQ9,B004DPZ2T2,5
A1LR2H3V3EIVIY,B004DPZ2T2,5
ABWVOSWW5MVGV,B004DPZ2T2,5
A1UBBP8G99IWQ,B004DPZ2T2,5
A3NC0RNYQ2XS0W,B004DPZ2T2,5
A23J74E5CA8MQ8,B004DPZ2T2,5
A2YDJKKO2DX3O9,B004DPZ2T2,1
A1AFIS1ZS8NWOR,B004DPZ2T2,5
A3TYA0N1R3NV3Q,B004DPZ2T2,1
A2KZIJ0Y7C8V5G,B004DPZ2T2,5
A3ES083EURT0VH,B004DPZ2T2,5
A2ZFPA8I5Q797R,B004DPZ2T2,5
A1TEEMD3CJEAR0,B004DPZ2T2,5
AIVKY1I7X78DV,B004DPZ2T2,5
AFAAWBCEOERQ5,B004DPZ2T2,5
A8DTGSLA92T69,B004DPZ2T2,3
A2DBN27FGET9PL,B004DPZ2T2,5
A2RRVFF78WGG1C,B004DPZ2T2,5
A18G4QOZP0EHPV,B004DPZ2T2,5
A1PSJDQNHGF03G,B004DPZ2T2,5
A2MTT2IOB6L6Q2,B004DPZ2T2,5
A3NLK6GLSKYRQV,B004DPZ2T2,3
A1JSOVO9F0BG4Y,B004DPZ2T2,5
AFBRILRGOP69W,B004DPZ2T2,3
A3A5BMUUKGUK7S,B004DPZ2T2,5
A3UGMEZH78NEWW,B004DPZ2T2,5
A3TO3O1DPQBPWS,B004DPZ2T2,5
A2N202D125G1O9,B004DPZ2T2,2
AV2QEVD6YF42H,B004DPZ2T2,5
A3EC1NGES4NLE5,B004DPZ2T2,3
A3VBMWIEUXKZM9,B004DPZ2T2,1
A3J3WONG7SQDK9,B004DPZ2T2,2
A21C0WVXN34S6F,B004DPZ2T2,3
A1REJJC7AFS43S,B004DPZ2T2,5
A1L9D1MKTHWVMZ,B004DPZ2T2,5
A3E721PAZO0QW1,B004DPZ2T2,1
A1UPM23FHOVFQ1,B004DPZ2T2,5
A185OULSYMSD5G,B004DPZ2T2,5
A2UWJYIMCKDDP2,B004DPZ2T2,5
A1SKYNCG3X0Z2C,B004DPZ2T2,5
A1810U0MI83Q9B,B004DPZ2T2,5
A35XT01IKES9TD,B004DPZ2T2,5
A2KKV9SWOYGPKL,B004DPZ2T2,5
AZ53EQ9TSDKXS,B004DPZ2T2,5
A2D2W4OCE4UPWZ,B004DPZ2T2,4
A2OAWB0RRB6QNQ,B004DPZ2T2,5
A1H699EWRKDI9K,B004DPZ2T2,5
A1MII57V54764P,B004DPZ2T2,5
AHH6C8YE9WLOY,B004DPZ2T2,5
A3I5T8S2PPLXL,B004DPZ2T2,5
A2TNGCUS3K32MS,B004DPZ2T2,5
A1DQ2ZJ4V906KR,B004DPZ2T2,1
AYDLETEYQFTDE,B004DPZ2T2,3
A242ADDCE3YB3U,B004DPZ2T2,5
A38FWEVG17KN0Z,B004DPZ2T2,5
A2BDY7XGLTSQUB,B004DPZ2T2,2
A1LKUF9WDCNUAU,B004DPZ2T2,5
A1OPF36QBFB3XK,B004DPZ2T2,5
A3CBVERC3QX4WD,B004DPZ2T2,5
A3E8AF80V5WRWV,B004DPZ2T2,5
A1CG526PELMOEC,B004DPZ2T2,1
ABA1YU4T6LNDP,B004ECRMH4,5
AY4EBIQGXDOTK,B004ECRMH4,5
A11AKJ252ALFON,B004ECRMH4,1
A1KSXZ8S3JVGZ,B004ECRMH4,4
A1XM5H4LJ1X0P2,B004ECRMH4,5
AFCQ78N0GKHRZ,B004ECRMH4,1
A2TRXEZYU9GYY8,B004ECRMH4,4
APO7F2M085I1Z,B004ECRMH4,5
AKIOZ81GBQ0EZ,B004ECRMH4,5
A3969TR566TRCY,B004ECRMH4,4
A3V1MV24OOGX36,B004ECRMH4,4
A2IYOX0G607ZKS,B004ECRMH4,4
AE9FAC6073A1W,B004ECRMH4,5
A23DVXX5QH4HN0,B004ECRMH4,2
A1RTCO2BDIHERS,B004ECRMH4,4
AP6E914Y38EJC,B004ECRMH4,5
A3VFASOHOOBKNS,B004FOVZ1A,5
A30S33DGED37OF,B004FOVZ1A,5
A1RPTVW5VEOSI,B004FOVZ1A,4
AQ55H30MZSV0Q,B004FOVZ1A,3
A333QFWWKW04BU,B004FOVZ1A,1
A3CNGFSGC3Y0TA,B004FOVZ1A,4
A2AAQYYYWCB3BC,B004FOVZ1A,5
A1V7SLJ0W0B798,B004FOVZ1A,3
A2XBLMW3MJF9NC,B004GAMUF8,2
A21SE3S1F8JXTM,B004GAMUF8,3
A18MILRKI9EMG4,B004GAMUF8,4
A1I6I1PJDLHGCX,B004GAMUF8,5
A16J2L207DI5WU,B004GAMUF8,1
ADLVFFE4VBT8,B004GAMUF8,5
A2GX1IDIMR0C56,B004GAMUF8,4
A2UKU3YRLE2E3V,B004GAMUF8,5
A5EWF4G8ML74,B004GAMUF8,5
A24IQR4HBWEID6,B004GAMUF8,5
A19VS13GA2YF0T,B004GAMUF8,5
A31F7XAEJQQHPS,B004HF8MP4,1
A3EH9SD6YX1SZJ,B004HF8MP4,5
AKPMJAKFF9KRV,B004HF8MP4,4
AUSJTEBYNLP86,B004HF8MP4,5
A2OAXUZXDO0NSF,B004HF8MP4,5
APS8NV8DD0OI9,B004HF8MP4,4
ALFQZT5BQURMD,B004HF8MP4,1
A2JJMCPGEE457T,B004HF8MP4,4
A2IFQLKM0QXOXM,B004HF8MP4,1
A2RNCYDSIQDM9B,B004HF8MP4,1
A14NEE7ZSMM05R,B004HNLOSI,2
A2JFQ6IZT4X6G5,B004HNLOSI,4
A1QT6U0L4BDEH2,B004HNLOSI,5
A1RHA8PQDYKLUV,B004HNLOSI,2
AEGGTZ9RO40V2,B004HNLOSI,4
A2F09EWKV3MTO2,B004HXF1TQ,2
AVFNLGD9NIHFP,B004HXF1TQ,5
A16B46OD0OBRB7,B004HXF1TQ,5
A3A56AW5XZAGIB,B004HXF1TQ,4
A1XY7ICBWVZLV0,B004HXF1TQ,5
A55UQ664XX4VO,B004HXF1TQ,5
A1KUKFI8NWFT57,B004JK3KCC,2
A1U43P443OGAMU,B004JK3KCC,3
A24UT10XMR7NGL,B004JK3KCC,3
A2JHX03A0T0DT,B004JK3KCC,3
A3QJAKR8HOZLNB,B004JK3KCC,4
A2JN4H7JGFSOKS,B004JK3KCC,5
A3KFSLAXI0E9JC,B004JK3KCC,1
A39CAHVXC8RSVC,B004JK3KCC,5
A24FBJ4ZRJLJR7,B004JK3KCC,5
AKNPZFF637KY5,B004K4IUVI,2
A977N970QQD58,B004K4IUVI,1
A2GC7QZBD86G0L,B004K4IUVI,5
A3HZ1A97Q71P1K,B004K4IUVI,5
A3QQ7JU77IZ2QV,B004K4IUVI,5
A204A8OK8L128A,B004K4IUVI,4
A216JJQ0HWVUG6,B004K4IUVI,3
A3IXV235DQ5O32,B004KFXTOA,5
A3CW0ZLUO5X2B1,B004KFXTOA,5
A15LDHXTBU2QH6,B004KFXTOA,4
A2ZHBS9C3WMBTQ,B004KFXTOA,5
A245VEIL05WUIO,B004KFXTOA,5
AQ2QI9H6X1MCI,B004KFXTOA,5
A2GHIC49CVMBXL,B004KFXTOA,5
ALB4NRECVY43,B004KFXTOA,4
A3VK82CU9W2EF6,B004KFXTOA,5
AGTU9QY1QR3K9,B004KFXTOA,5
A1D8HDM6AA5403,B004KFXTOA,4
A2H0S1ILMAD1LU,B004KFXTOA,1
A2EBCNH6C2CSPX,B004KFXTOA,5
A3EH9SD6YX1SZJ,B004KFXTOA,5
A2ZHTXSU8F4K5G,B004KFXTOA,5
A1OGBPBJC12TNX,B004KFXTOA,5
A6GAZVMNB00KJ,B004KFXTOA,1
A2LLRPNW076DN5,B004KFXTOA,5
A34ZD3295C13S9,B004KFXTOA,2
AM2HZ1522QCQY,B004KFXTOA,1
A3LCGB8BMZVRJL,B004KFXTOA,4
A3M02CPEQCDB45,B004KFXTOA,4
A3LX0Z2TQRCUB3,B004KFXTOA,5
A2EGQFHZH28FWB,B004KFXTOA,5
AEAFHD09X8044,B004KFXTOA,5
A10B5V17IZNAQE,B004KFXTOA,2
A6CDFN0DTACXV,B004KFXTOA,2
A1S7BFT0HDF3HA,B004KFXTOA,4
A2FZUXKY147Q6O,B004KFXTOA,4
A2EOLXPGVSYTY8,B004KFXTOA,5
AN0LC6S88MZEE,B004KFXTOA,3
AL1NGDG992N61,B004KFXTOA,2
A3G0VMHMLY33YB,B004KFXTOA,2
A1Q618AI7CRY6,B004KFXTOA,5
A2CH1IGEVVKJJI,B004KFXTOA,5
A31Y1EUTVQBFRW,B004KFXTOA,5
A3VHZ7ISFWP75O,B004KFXTOA,1
A27I6IUIUQWRRM,B004KFXTOA,5
AQ0WIQ7PSG4P1,B004KFXTOA,1
A13KKK5WCIR15S,B004KFXTOA,1
A2U1WHVMK9MRJ9,B004KFXTOA,5
AM8W8U0WS9ROC,B004KFXTOA,3
A1VLE2SH9J8WYS,B004KFXTOA,4
A19N3S7CBSU6O7,B004KFXTOA,3
A37A224T4FKIEO,B004KFXTOA,4
A18MBO1U4DPY20,B004KFXTOA,5
A3C4U8A529CP4C,B004KFXTOA,5
A3I76SO22L1TFX,B004KFXTOA,2
A2Y1C0TPMPV0NR,B004KFXTOA,5
A3K377LCMV0VA3,B004KKXKZI,3
A2EK3KJZ5CWEC8,B004KKXKZI,1
A1AUST8XC836BM,B004KKXKZI,5
A32S6XHU86P7EL,B004KKXKZI,1
A33Q9BEMZKK5HG,B004KKXKZI,5
ADEGTBTRP9RM,B004KKXKZI,5
A2573JCN0Y5RE0,B004KKXKZI,5
A1TQ8ROHIU40IB,B004KKXKZI,5
A9HEX2BMXM3MO,B004KKXKZI,5
A1SPRD853KYUP1,B004KKXKZI,3
A2LWMMWXHXQ35H,B004KKXKZI,1
A2MHC6W3WF8QQG,B004KKXKZI,5
A1CZNTIGWKIT15,B004KKXKZI,5
A39X80RZSF8IYF,B004KKXKZI,1
A2GY2Z4MECGBAK,B004KKXKZI,1
A2VUDVAUS0OGG5,B004KKXKZI,5
A27893W8YDCWAH,B004KKXKZI,4
AMW2GG2WNI51,B004KRQ66G,5
A1DBOJFBWSL7DN,B004KRQ66G,5
A19HT7YC1UW3D6,B004KRQ66G,3
A2L90SGUP36KGA,B004KRQ66G,4
A1EFMJQNZTZU9T,B004KRQ66G,5
A16JYINPWQI242,B004KRQ66G,4
A28G49GO1PB9FM,B004KRQ66G,5
A1A1QF2CBRB5PL,B004KRQ66G,5
A92XD5TGM5VK8,B004L0BVAI,4
A3T4OHEAHOJ700,B004L0BVAI,1
A36SKOFD4ZVY9Z,B004L0BVAI,5
AXJ1QYBUL86ON,B004L0BVAI,4
A1GKSMEVHRUM1N,B004L0BVAI,1
A13VOYJX2BGVG3,B004L0BVAI,5
A3ROYJN4ACSH0V,B004L0BVAI,5
A2KZCBXT7I6B1C,B004L0BVAI,5
A1OZA52DFY3SHD,B004LRVNG8,5
A3EOTSOMMY9T3Q,B004LRVNG8,5
A2Z29Y2RPTA0PT,B004LRVNG8,5
A2JFG33687Y8LQ,B004LRVNG8,1
A11VGABAWOH072,B004LRVNG8,1
AFX6IQ45GF7CS,B004LRVNG8,5
AF5F2SXVY6UZZ,B004LRVNG8,5
A2U4KO3NTIBRJC,B004LRVNG8,4
A2L0T024GFRP46,B004LRVNG8,5
A3M0I2BALKJEMG,B004LRVNG8,5
A2Z0RI25PQM6IN,B004LRVNG8,1
A3EU25XMBJJ4Q3,B004LRVNG8,5
A2MCY4H0KQ4MRW,B004LRVNG8,4
A2TVI1H36ZUB7,B004LRVNG8,5
ABU9XU71CASVB,B004LRVNG8,4
A1P7ID3FYEEB85,B004LRVNG8,4
A16I8SQQIA2B8C,B004LRVNG8,2
A33KDTXKQS8L3J,B004LRVNG8,4
AFR9GYKAHM37U,B004LRVNG8,5
A2JBWGFRJ05Z8D,B004LRVNG8,5
A1YXKA92LAJATW,B004LRVNG8,4
A25R09IG1X1Y6L,B004LRVNG8,3
A23FIG0544N1G6,B004LRVNG8,5
A97RG4XG2R41T,B004MATKXW,4
AMOLUSI1RUF0B,B004MATKXW,4
A35Z9EMCG8U10W,B004MATKXW,5
AHR8FQ6XP3MOO,B004MATKXW,4
AYRGXAU3063T1,B004MATKXW,5
A23F6DQQIUKNVM,B004MATKXW,5
A1W791IQFSV0YR,B004MATKXW,1
ANN8TR7YKOX2P,B004MATKXW,5
A227ADA6PN58A0,B004N861MG,5
A338DK1FG8CDTO,B004N861MG,5
A88UCU3G8BEVL,B004N861MG,1
A13YXZO0NX9AQ3,B004N861MG,1
A17N8ALZDMV7KV,B004N861MG,5
A28Q68YMRLL4SO,B004N861MG,5
A2T9UTRNMUT33Z,B004N861MG,5
A1ACTSBTI794X8,B004N861MG,5
A1X8GZ9NKNQWPN,B004N861MG,5
A2PEPC2PASZJ4J,B004N861MG,5
A2FV4RC6WYI8OT,B004N861MG,5
A10S91MRAMO6KO,B004N861MG,5
A3IZADB7V363NK,B004N861MG,4
AOP0NOHDXHVU3,B004N861MG,5
A268M04AC2K4LP,B004N861MG,5
A29ZYTGWN3QABD,B004N861MG,5
A1WMUSX2GBZJTY,B004N861MG,5
AJH0DNDG54P4K,B004N861MG,5
A18TJK8BQSUOJ8,B004N861MG,5
A20JQ9G50S4P6A,B004N861MG,5
AXL1MSME5FY7R,B004N861MG,5
A19XPAWSWDRI3B,B004N861MG,2
A3I2ZZNWXI39JP,B004N861MG,5
A35UDCJGVPIPG6,B004N861MG,5
A3B3DPXTAOU80C,B004N861MG,5
A3HTTKWE5Z5J63,B004N861MG,5
A2DBSYPO10N3BH,B004N861MG,5
A36LB0RUGRC9GS,B004N861MG,4
A1HJDM2EKH7HXY,B004N861MG,5
A2FLQ6YB7QZDRT,B004N861MG,5
A214U0F34Q68MV,B004N861MG,5
A2PH2BDPAVXTMY,B004N861MG,5
A3006WHOAYJRLI,B004PSSODS,2
A30PEUGLU1PF96,B004PSSODS,5
A3V3PK6F12UVW7,B004PSSODS,5
A9F8Y7HEP3OWD,B004PSSODS,5
A1UDBZSO55UDQ6,B004PSSODS,1
A1DKFO7JRTGGWO,B004PSSODS,5
A2YVOCNBF1I2F9,B004PYEIXW,5
A3L523ROQDNLIR,B004PYEIXW,4
A2HS70YWX95130,B004PYEIXW,5
A1KUKFI8NWFT57,B004PYEIXW,5
A1PLKQ4LEOYZC1,B004PYEIXW,5
A12483YMFEY0O3,B004PYEIXW,5
ANS66B17D7381,B004PYEIXW,5
A10S1HFDHF56RZ,B004PYEIXW,5
ADPKJF3VMBG9Y,B004PYEIXW,5
A2U7X66E33FCH4,B004RP6S46,1
A6I0CWG0JZPP,B004RP6S46,4
A3L523ROQDNLIR,B004RP6S46,5
A37WL1L6TEMKWC,B004RP6S46,3
A1WFZP52ZH650I,B004RP6S46,5
A12EDW9QCC9XNR,B004RP6S46,5
A2NI5Z5HBWWV27,B004RP6S46,5
AL5NR8NPQC7QI,B004RP6S46,5
A11CXCWOAMGSUI,B004RP6S46,5
A194ARGT8N8XTD,B004RP6S46,3
A2MAF3ERMSIG6I,B004RP6S46,5
A3UDUC9EZUZX7S,B004RP6S46,5
A2CO73KPTTZVTP,B004RP6S46,5
AY7UOAPAJHH4U,B004RP6S46,5
A23F6DQQIUKNVM,B004RP6S46,5
ACORZUQ31QI4U,B004RP6S46,3
A1ZCIOHF02R4SI,B004RP6S46,4
A3MWU3LIRG6GHO,B004RP6S46,3
A1W7M515J6I9W0,B004RP6S46,5
A3TTM6FTR24W7J,B004RP6S46,5
A27FDP9MQXLD7S,B004RP6S46,5
A3U6R8ANRPC750,B004RTLZRC,4
A1C7BYK4HXD8OL,B004RTLZRC,4
A1OUI8XEFUNZ45,B004RTLZRC,5
A2S2GHERWE1OEC,B004RTLZRC,5
A2RMXBH8EGLUR0,B004RTLZRC,5
A2APTPSH40JVX0,B004RTLZRC,5
A3IG1R5IOVHFXR,B004RTLZRC,5
A2KY9GZJBDIJDL,B004RTLZRC,5
A1OCMVMHYWDE57,B004RTLZRC,3
A3714KS5PWSWTD,B004RTLZRC,5
AX4PXKR06TGLP,B004RTLZRC,5
AS7621XF5BW0T,B004RTLZRC,5
A2EJM34EU9RPXZ,B004RTLZRC,5
A981041CJ9ZBF,B004RTLZRC,5
A32UT4CP29DIP8,B004RTLZRC,5
A12H7W2HFXH5PD,B004RTLZRC,5
A1YGTY5O38ZPUL,B004RTLZRC,5
A1SN1TPI8UWU2F,B004RTLZRC,5
A3OOVKNER15H46,B004RTLZRC,5
A1QYWL5TUN4Z0Q,B004RTLZRC,5
A1HAGOQT19C20G,B004RTLZRC,5
A2A2M0THGRHQHH,B004RTLZRC,5
A15088BIYRJM0Y,B004RTLZRC,3
A1OPF36QBFB3XK,B004RTLZRC,5
A2J2M7B01UEAUA,B004RTLZRC,4
A2GSA371TA18A,B004RTLZRC,5
A3OVGYNDUVMG00,B004RTLZRC,5
A1901NTE8LFJF6,B004SBJHW4,4
A1D675F0L4XJRK,B004SBJHW4,2
ABWDN9BLQYEDA,B004SBJHW4,4
A1Q6LHNC2OJMM0,B004SBJHW4,2
A1F6XC3UU6MMZ5,B004SBJHW4,4
AMUHSJXU5E6OT,B004SBJHW4,5
ABN0SV12WWWT5,B004SBJHW4,3
A1RNBSPYYZ54FV,B004SBJHW4,3
A1V0UOG3HKU8Z3,B004SBJHW4,5
A22QG885JF426G,B004SBJHW4,4
A1WFZP52ZH650I,B004SBJHW4,5
A3RM4XKGB370JM,B004SBJHW4,5
A2MK9J42WOUDIE,B004SBJHW4,5
A39UULULA2DAB3,B004SBJHW4,1
A211GHL3F0GC66,B004SBJHW4,5
ADE89ZN5YJ94C,B004SBJHW4,5
A1E4WG5PPU5WP4,B004SBJHW4,5
A3KY00QZMJQNAZ,B004SBJHW4,1
A3I14PK7M7XJBD,B004SBJHW4,3
A2CK26ASSWR967,B004SBJHW4,5
A3OUQU5WD44Y4W,B004SBJHW4,3
A21PJRZLKD9S1D,B004SBJHW4,1
A18CQ2BU6CV8WR,B004SBJHW4,5
A1O91RPVPMXVCY,B004SBJHW4,5
A3LB5474SNTLSO,B004SBJHW4,5
A3SZVHBEOR6AYR,B004SBJHW4,3
A1UBBP8G99IWQ,B004SBJHW4,5
ADMRGYYFID35Y,B004SBJHW4,5
A1MPAENHUZUGQI,B004SBJHW4,1
A38VKNSXU9POUM,B004SBJHW4,5
AMH34DUPANIZZ,B004SBJHW4,5
A13DLJ6KTMT4KS,B004SBJHW4,4
A2DMQGQCAINBOS,B004SBJHW4,3
A3RCJNZSXEAA7W,B004SBJHW4,5
A1D9Q5LIDRFPE7,B004SBJHW4,5
A20MEC7JYD5U11,B004SBJHW4,1
A27YMLO481OWAC,B004SBJHW4,5
A5KD6R3HP8Z0M,B004SBJHW4,5
A1V3KMV9RIIUJD,B004SBJHW4,4
A5MS2OD98U2ED,B004SBJHW4,5
A3034GGPLH0SM9,B004SBJHW4,3
A14RHUFCHJLZZ5,B004SBJHW4,5
A3113TZYDV2XRH,B004SBJHW4,4
APQL8UDTFWV4N,B004SBJHW4,5
A3VEVAJ55T5QBW,B004SBJHW4,1
AJSR97WI3CRQY,B004SBJHW4,5
A3L45ZPW9BEU3Q,B004SBJHW4,3
ABP6322Y4HARN,B004SBJHW4,5
A3JZ4E6OPVSYKH,B004SBJHW4,1
ANUTISY02L0K9,B004SBJHW4,5
A9AG1RDB15CEA,B004SBJHW4,5
ADRC3COQ6L1DG,B004SBJHW4,5
A3C31XRGEKFCT3,B004SBJHW4,1
AWPGS95EL5LOQ,B004SBJHW4,2
A194KVGNTWM60S,B004SBJHW4,5
A236P8WWG8AZIO,B004SBJHW4,5
AIH05X9KBQWX4,B004SBJHW4,5
AJME1Q9R9LOH9,B004SBJHW4,5
AZ4PIH3RF6U5D,B004SBJHW4,1
A1UPM23FHOVFQ1,B004SBJHW4,5
A2SRKQRFPT3986,B004SBJHW4,4
AFZFYMB871MM9,B004SBJHW4,4
AQXY6PJB3KAZY,B004SBJHW4,4
A2RCGLH3B4PB2U,B004SBJHW4,4
A3SLC8F6VIWXIR,B004SBJHW4,2
A137QMFWV18PKJ,B004SBJHW4,5
A38VK5IBRHT3AX,B004SBJHW4,4
A2TVI1H36ZUB7,B004SBJHW4,5
A3DTO6G3NOCJI0,B004SBJHW4,5
AZNUNL2GIX0AP,B004SBJHW4,5
AC5CHLIGN32S6,B004SBJHW4,5
A31JM1WNDMCKT0,B004SBJHW4,5
A3C0XFXG5DE980,B004SBJHW4,5
A1WP4WN1BBU680,B004SBJHW4,5
A3JDYSUPJK0WUX,B004SBJHW4,5
A1AE9IE6VMV4VZ,B004SBJHW4,5
APOON4KOMV5EE,B004SBJHW4,4
A2DHAGOBSBQ4LT,B004SBJHW4,1
A1OUKEY9UYTV3H,B004SBJHW4,1
A184MUHAF69QZ3,B004SBJHW4,5
AULIHX03CFCF8,B004SBJHW4,4
A3S5QQTF80HG9W,B004SBJHW4,5
A19QKBWRI072AC,B004SBJHW4,5
A2HS70YWX95130,B004SBJHW4,4
A1DVK8NUPCTZNN,B004SBJHW4,5
A1GSFG27L3US40,B004SBJHW4,5
A12WGYO7E6ZIY4,B004SBJHW4,2
A3OP0KDOU4U2MM,B004SBJHW4,5
AAT4WVSLZ8V6S,B004SBJHW4,5
AKABXN0YGHGUY,B004SBJHW4,4
A30TQWW22RWLVL,B004SBJHW4,5
ALKP4OWSGFKXN,B004SBJHW4,5
A38D50ZIPXWTYJ,B004SJ2VY2,5
A2C6AA5TZ1EFVL,B004SJ2VY2,3
A1FLE50B7UFY1M,B004SJ2VY2,1
A3PAQE3QWKAE2N,B004SJ2VY2,5
A1FBSU5FKKSKOS,B004SJ2VY2,4
A3R3KQHHB48759,B004SJ2VY2,4
A1WSZED2O5MA5T,B004SJ2VY2,3
A1DNJUB52KY7LD,B004T36GCU,5
A83DAWTKTNRJZ,B004T36GCU,5
AS1GN1NCOH5RW,B004T36GCU,5
A7G43ZMHRKN6S,B004T36GCU,1
A1AJJB53KQO6OX,B004T36GCU,4
A3HNWKJPMJ6O8X,B004T36GCU,5
A1ERHLZXUKYF8N,B004T36GCU,5
A3OFR7WOMDWV4R,B004T36GCU,5
A31ZZRB12R3PGY,B004T36GCU,5
A3Q5T1ZS7LTA2Q,B004T36GCU,5
A3OEIATELTQLL0,B004T36GCU,5
A22WTFIYC6SGBT,B004T36GCU,5
A380SG0BFH2TRY,B004T36GCU,3
AAWBGX66YXDCI,B004T36GCU,5
AOZ0C761N4ZIG,B004T36GCU,5
AF5F2SXVY6UZZ,B004T36GCU,5
A2JM9L6XBJ56KA,B004T36GCU,2
A2OXO1YTYCO8ZL,B004T36GCU,5
A3B2LLP4JIOHZE,B004T36GCU,4
A3NKGL5GB0JOO0,B004T36GCU,5
A3E8AF80V5WRWV,B004T36GCU,3
AAWTKL9PBWXCV,B004T36GCU,5
AXLG3UHQY21X3,B004T36GCU,1
AGMGCR3Y2I11I,B004T36GCU,5
AQ644EETABW8F,B004T36GCU,4
A2LX3U9G3TL0BX,B004T36GCU,5
A3EO3CS8ZL47PA,B004T36GCU,4
AFU8ZQKOV9A7X,B004T36GCU,5
AADVOV0BLDN3E,B004T36GCU,5
A34RWVGD8YYKT0,B004T36GCU,2
A2MXEFT12GU2NB,B004T36GCU,5
A37D04OUQT5ZIQ,B004T36GCU,5
A26GS2OIGWLPLV,B004T36GCU,5
AGSU1IEB6L63P,B004T36GCU,5
AQ2QI9H6X1MCI,B004T36GCU,5
A1F3ZGUCZ06P9B,B004T36GCU,1
A1GF5D0YO40AR8,B004T36GCU,5
A3QTZ4GWCCJ0X0,B004T36GCU,5
A27MJO9XRZH2E4,B004T36GCU,5
A25ZQ3P5J95ECQ,B004T36GCU,1
A1ZRIS1UWA1S98,B004T36GCU,4
A20PQ2HHLIBTRQ,B004T36GCU,5
A1JJUNI9IEVJT3,B004T36GCU,5
A33Q9BEMZKK5HG,B004T36GCU,5
A2Z29Y2RPTA0PT,B004T36GCU,5
A2EMA184DPM05,B004T36GCU,5
A1HKAWLLYAPMO7,B004T36GCU,5
